"LENGTH","NEGATIVE","SEQUENCE","SEQUENCE2by2","STD","MERGE1","MERGE2","MERGE3","MERGE4","MERGE5","MERGE6","MERGE7","MERGE8","HEAP1","HEAP2","HEAP3","HEAP4","HEAP5","HEAP6","HEAP7","HEAP8","MIX1","MIX2","MIX3","MIX4","MIX5","MIX6","MIXDIF","Id","Predicted","confidence(2)","confidence(1)","prediction(Predicted)"
100000.0,0.50215,0.50046,0.25277,1.2411138260469704E9,299826.54253641766,470731.0199737549,649952.4911244711,350125.9485880534,170904.47743733722,179221.47115071618,1420510.0536346436,2167.761685226805,623307.6254526774,975109.1003417969,1347224.3150075276,723916.6895548502,351801.4748891195,372115.2146657307,2945641.040802002,2161.4115727031344,323481.0829162597,504378.080368042,697271.8238830565,2078.8940838250464,2071.4783155700325,2072.8042947827144,3.0,8348.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50025,0.50021,0.24865,1.2411810483128078E9,304157.41602579755,467068.6721801758,648955.3451538086,344797.92912801105,162911.25615437824,181886.6729736328,1420181.433359782,2133.616709509284,623640.4577891032,979102.0552317301,1348889.430363973,725248.9725748698,355461.59744262695,369787.3751322428,2951631.943384806,2162.9280357242756,319483.0417633056,512033.3830515543,699934.0852101643,2050.3871512907917,2096.2700209831946,2078.55508154305,3.0,8353.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50033,0.50047,0.25016,1.2399123789487677E9,299161.434173584,463399.09235636395,641301.71140035,342140.277226766,164237.65818277997,177902.61904398602,1403862.2379302979,2143.6643836526205,621641.6358947754,979102.4525960287,1351883.093516032,730241.4576212566,357460.8167012533,372780.6409200033,2952627.182006836,2174.6984362946755,322480.2017211914,515703.36023966473,710581.382115682,2077.947104418804,2112.8708897925026,2108.0297611619535,3.0,8355.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49991,0.49866,0.24963,1.2418875398411434E9,298831.303914388,470724.50319925946,634305.3181966146,335474.0142822266,171893.19928487146,163580.81499735516,1403861.1253102622,2122.620053146562,622636.7155710856,976107.5178782145,1351551.0559082031,728914.3403371176,353470.8023071289,375443.53802998865,2950295.289357503,2170.6896206218,323805.4116566976,505383.014678955,717245.7377115885,2083.572595692533,2073.628016481276,2130.7578813161786,3.0,8362.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50023,0.50017,0.24948,1.2384169976407325E9,294835.96483866376,465726.375579834,641629.8548380533,346793.8899993896,170890.41074117023,175903.47925821936,1402192.1952565513,2176.2265508862106,620979.3090820312,978432.1784973145,1346556.822458903,725577.5133768718,357452.8694152832,368124.6439615886,2945968.310038249,2168.4407238132685,326143.3442433675,512705.80291748047,704926.9676208497,2106.1857545833504,2100.87345231233,2098.6505105794563,3.0,8363.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49967,0.50017,0.25061,1.2399430246753628E9,295496.54324849445,474064.27065531415,643624.6236165365,348128.08036804205,178567.7274068197,169560.35296122235,1413185.4375203452,2178.1121922475004,620646.6356913248,975438.1974538168,1344226.9166310627,723580.2809397379,354791.56176249194,368788.719177246,2940311.749776204,2165.8490344248103,325150.0924428304,501373.9267985026,700602.2930145263,2100.3515941958044,2057.6074971974526,2088.526242327137,3.0,8370.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50075,0.50083,0.25056,1.2395885282252164E9,302488.5654449463,466064.0557607015,640297.9691823324,337809.4037373861,163575.4903157552,174233.91342163092,1408850.59038798,2116.7675156265313,622641.0071055094,977436.3040924072,1348223.4477996826,725582.4406941732,354795.2969868978,370787.1437072754,2948300.758997599,2165.330314601685,320152.4416605631,511372.24833170575,707925.4786173502,2058.39518657386,2097.214518071026,2105.618809819714,3.0,8371.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49968,0.50033,0.25053,1.2397922417400122E9,295829.85242207843,464061.4191691081,643629.233042399,347799.3806203206,168231.56674702966,179567.81387329096,1403520.5046335855,2175.6737116715794,626309.7922007242,981099.4466145834,1348220.427831014,721910.6356302897,354789.6544138591,367120.98121643055,2955629.6666463213,2152.6414637293847,330479.9397786458,517038.0274454753,704591.1947886149,2117.128434040287,2114.158613683552,2094.7159616384297,3.0,8373.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50066,0.50092,0.25065,1.2360994524042168E9,295833.5876464844,467059.77121988934,644300.0634511312,348466.47580464685,171226.18357340497,177240.29223124188,1407193.4223175049,2177.9138351966235,621641.5564219157,974434.1373443604,1343892.4153645833,722250.8589426676,352792.5809224447,369458.2780202229,2939968.1091308594,2161.844557335976,325807.9687754313,507374.366124471,699592.351913452,2101.3217646022185,2086.3157081571935,2085.8176051794144,3.0,8374.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49914,0.4999,0.25036,1.2396180694414015E9,295496.3843027751,466397.84177144367,641292.5720214844,345796.1877187093,170901.45746866858,174894.7302500407,1403186.7980957031,2170.2213837053096,624307.2350819906,988763.173421224,1360882.5206756592,736575.2855936686,364455.9383392334,372119.3472544352,2973952.929178874,2179.828206695272,328810.8507792155,522365.33164978033,719589.9486541748,2112.740690736525,2119.999461545028,2122.093066485834,3.0,8377.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50017,0.50058,0.25014,1.2408542956331751E9,299826.9399007161,462067.0477549235,644634.5647176107,344807.6248168946,162240.1078542074,182567.5169626872,1406528.5523732505,2150.022159219826,620640.754699707,979104.200998942,1348554.6112060547,727913.8565063477,358463.446299235,369450.41020711267,2948299.5669047036,2172.842503484232,320813.8147989909,517037.1532440185,703920.046488444,2069.9966284057878,2118.9656474232083,2091.9675813486733,3.0,8382.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50157,0.4999,0.25068,1.239532380184086E9,299823.7609863281,463737.24937438965,634634.3358357748,334810.57484944665,163913.48838806152,170897.08646138513,1398195.3461964927,2116.691264721724,632297.7542877197,980106.512705485,1348551.829655965,716254.0753682454,347808.75841776526,368445.3169504801,2960956.09664917,2132.779723652667,332473.9933013916,516369.26333109534,713917.4938201903,2108.898081351706,2113.4953338937285,2124.927306178611,3.0,8386.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.4989,0.49974,0.24998,1.240285422299591E9,303164.40264383954,475391.149520874,646622.8167215983,343458.41407775873,172226.7468770345,171231.66720072425,1425178.368886312,2132.9114206104764,621975.2629597982,974774.7580210367,1345221.2810516357,723246.0180918375,352799.49506123853,370446.523030599,2941971.3020324707,2162.821194286926,318810.8603159587,499383.6085001627,698598.4643300375,2051.610471201993,2050.468880212578,2080.380163310595,3.0,8400.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.497,0.50114,0.25001,1.238391518809154E9,309492.3496246338,462063.15358479816,637298.9813486735,327806.6317240397,152570.80396016437,175235.8277638753,1408854.4845581055,2059.17523364186,621978.759765625,979772.170384725,1357876.8571217854,735898.0973561604,357793.4106191,378104.68673706043,2959627.7872721357,2183.156314909311,312486.4101409912,517709.0167999268,720577.8757731119,2009.6741018638706,2120.429129185945,2130.6747646892527,3.0,8406.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49822,0.49927,0.25053,1.241857891860785E9,299498.716990153,460396.84613545734,645627.7370452881,346129.0200551351,160898.12914530432,185230.89090983075,1405523.3001708984,2155.694500242267,625640.1538848877,979106.2672932943,1343221.7439015706,717581.5900166829,353466.1134084066,364115.47660827625,2947968.165079753,2146.9557789104306,326141.4368947347,518709.421157837,697594.0068562825,2088.9577096434027,2126.6571991355977,2080.4895248906405,3.0,8407.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49739,0.49945,0.24725,1.2398464397120166E9,299494.10756429035,462399.32378133136,648289.2831166586,348795.1755523682,162905.21621704102,185889.9593353272,1410182.7144622803,2164.6144840345305,621308.6446126302,978436.6289774576,1343558.629353841,722249.9847412108,357127.9843648274,365122.0003763834,2943303.9029439287,2162.4656939893616,321814.5370483399,516037.3051961263,695269.3462371825,2074.527107279592,2115.999264393735,2072.467746026383,3.0,8412.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49993,0.50074,0.25001,1.2434957611737156E9,300160.88485717773,470061.7790222168,642958.7205251058,342797.8356679281,169900.89416503906,172896.94150288904,1413181.3844045005,2142.046992002432,623306.9896697998,976437.2507731119,1349889.0399932861,726582.0503234863,353130.26110331214,373451.7892201742,2949633.2804361978,2165.6889179253344,323146.10481262207,506375.47175089514,706930.3194681803,2076.5763332766733,2077.253021516055,2099.4956548545274,3.0,8414.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50021,0.49987,0.24993,1.2384458181790428E9,299499.51171875,462060.8488718669,646294.116973877,346794.60525512695,162561.33715311688,184233.26810201007,1407854.477564494,2157.9137584063583,624978.5423278809,977437.7346038818,1360210.1802825928,735231.6379547119,352459.192276001,382772.44567871094,2962626.4572143555,2176.4110095942933,325479.03060913086,515376.88573201495,713916.0633087158,2086.743109333605,2115.3874797882586,2104.630298433572,3.0,8417.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.4993,0.50089,0.24975,1.239762248720965E9,341136.8529001872,500044.9816385905,690268.357594808,349131.5046946208,158908.12873840332,190223.37595621747,1531450.1921335857,2023.4353214156338,626639.2866770426,1005420.5258687338,1359882.5136820476,733243.227005005,378781.23919169116,354461.98781331384,2991942.326227824,2170.1201035339873,285502.4337768554,505375.54423014325,669614.1560872396,1836.9146615196987,2010.6601661596226,1970.0780120074799,3.0,8418.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50219,0.49933,0.24975,1.2389392326978729E9,303825.13999938965,476725.41936238605,652957.1215311686,349131.98153177893,172900.2793629964,176231.70216878253,1433507.6808929443,2149.1214371940396,627644.3799336752,992422.0244089762,1378900.5279541016,751256.1480204264,364777.64447530103,386478.50354512536,2998966.932296753,2196.945550758877,323819.2399342855,515696.60504659015,725943.406422933,2065.8079181167695,2081.7476562007696,2111.7780670201028,3.0,8421.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50168,0.49991,0.25042,1.240266833389458E9,307214.6574656169,471560.7166290283,645321.4486440023,338106.79117838544,164346.05916341144,173760.732014974,1424096.8227386475,2100.5555332796125,631605.7840983073,985758.0661773682,1363583.246866862,731977.4627685548,354152.2820790609,377825.1806894939,2980947.097142537,2158.915072023193,324391.1266326904,514197.34954833984,718261.7982228597,2055.910317915075,2090.4159982283963,2113.0294827982634,3.0,8424.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49814,0.50117,0.2509,1.2404693757228146E9,304491.67887369794,474397.34141031903,645623.7634023031,341132.08452860516,169905.6625366211,171226.42199198407,1424512.78368632,2120.3330277872897,629641.4534250895,985431.8300882975,1367208.0039978027,737566.5505727133,355790.376663208,381776.17390950525,2982281.2875111895,2171.407229559837,325149.77455139154,511034.48867797846,721584.2405954996,2067.8445327442346,2077.2288207997585,2117.654401059993,3.0,8426.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50009,0.50171,0.2513,1.240981619792318E9,302821.23883565265,469728.7082672119,651291.290918986,348470.0520833333,166907.46943155926,181562.58265177405,1423841.2380218506,2150.7450845363433,626310.7458750407,989096.1647033691,1355885.2672576904,729574.5213826498,362785.4188283285,366789.1025543213,2971292.1778361,2164.876263400743,323489.507039388,519367.4564361572,704593.9763387045,2068.252373192861,2105.6753553600297,2081.841544886171,3.0,8427.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50046,0.50153,0.2509,1.239792347508354E9,298498.78946940106,473726.9878387451,648955.1862080892,350456.39673868817,175228.19836934406,175228.1983693441,1421180.9635162354,2174.063041802095,628637.3933156332,986431.9960276285,1369876.8615722656,741239.4682566324,357794.60271199537,383444.8655446371,2984946.2509155273,2179.1208670344918,330138.6038462321,512705.0081888834,720921.6753641764,2105.9964579188836,2082.2795013810914,2110.895930390193,3.0,8433.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.5,0.49829,0.2494,1.2399291558019044E9,298827.8071085612,466735.3630065918,643624.5441436768,344796.73703511554,167907.55589803058,176889.18113708496,1409187.7142588298,2153.8308311108885,627643.0288950602,986766.497294108,1358211.1199696858,730568.0910746256,359123.46839904785,371444.62267557776,2972620.646158854,2163.986625264939,328815.22178649897,520031.13428751624,714586.575826009,2100.350148027033,2114.1884149030548,2110.2537687973745,3.0,8435.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50013,0.50181,0.25093,1.2420976262077045E9,300497.1345265706,480056.4448038737,640630.8809916178,340133.7464650472,179559.3102773031,160574.43618774408,1421184.460322062,2131.9034605801603,628637.8701527914,987431.1288197836,1359882.7521006267,731244.8819478353,358793.2586669922,372451.62328084314,2975951.7510732017,2163.221174966925,328140.73562622076,507374.68401590985,719251.8711090089,2091.992894185837,2056.906306555674,2122.724321368485,3.0,8437.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49979,0.50073,0.25213,1.238822835642153E9,302829.90137736005,470395.4855600993,643291.7912801107,340461.88990275067,167565.58418273926,172896.3057200114,1416517.17821757,2124.267743555802,626305.8185577393,989433.0501556396,1358883.539835612,732577.7212778728,363127.2315979004,369450.4896799724,2974622.408548991,2169.6805291779933,323475.9171803792,519037.56459554035,715591.7485555013,2068.1769392953433,2103.4067726596545,2112.390610692417,3.0,8438.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49971,0.49986,0.25138,1.2394321312694046E9,307823.02220662433,469735.066095988,651285.5688730875,343462.5466664632,161912.04388936365,181550.50277709955,1428843.6571756997,2115.7792688940467,630640.5067443848,988093.376159668,1365883.747736613,735243.2409922283,357452.8694152832,377790.37157694506,2984617.630640666,2165.867452422053,322817.48453776044,518358.31006368,714598.1788635255,2048.7113089321538,2103.512059194993,2097.2117501390167,3.0,8441.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49883,0.49989,0.2493,1.2387362076446009E9,297495.2856699626,473060.76685587567,640292.8829193115,342797.59724934894,175565.4811859131,167232.11606343585,1410848.93544515,2152.279090666479,631973.8229115804,983766.4763132731,1362214.9626413982,730241.1397298177,351792.65340169263,378448.4863281251,2977955.261866252,2155.492701209534,334478.53724161786,510705.7094573974,721922.0797220867,2124.3154206237878,2079.5773930941746,2127.487278057192,3.0,8442.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49991,0.50092,0.25148,1.2395222876244142E9,299822.8073120117,467401.663462321,637961.4671071371,338138.65979512536,167578.85615030926,170559.8036448161,1405185.9378814697,2127.794989402658,631640.1958465576,993423.3824412028,1357889.731725057,726249.5358784993,361783.18659464514,364466.3492838541,2982953.3100128174,2149.783596189823,331817.3885345459,526021.7189788818,719928.2646179198,2106.7116324784424,2125.4168739630218,2128.4823641190505,3.0,8444.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49684,0.49881,0.2489,1.240294885282781E9,300160.4874928792,471723.7154642741,643961.8269602457,343801.3394673665,171563.2279713949,172238.11149597162,1415846.029917399,2145.3917280685473,626310.2690378824,988430.2616119385,1361215.6709035237,734905.4018656412,362119.992574056,372785.4092915852,2975956.2015533447,2173.3887151404674,326149.78154500324,516706.54614766437,717253.843943278,2086.5846609898667,2095.35842530011,2113.814226114923,3.0,8445.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49782,0.50253,0.2504,1.24114454093162E9,300154.2886098226,475397.18945821124,641292.413075765,341138.12446594244,175242.90084838867,165895.22361755377,1416843.8911437988,2136.542562979654,629637.4797821045,992765.4266357422,1367874.2249806721,738236.7451985676,363127.9468536377,375108.79834492994,2990277.1313985186,2172.4790358001646,329483.1911722819,517368.23717753094,726581.8119049071,2097.7127553242613,2088.286276507339,2132.996113925748,3.0,8450.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50295,0.49916,0.25144,1.2374101420126767E9,302825.4508972168,474060.05859375,645632.1080525717,342806.65715535486,171234.6076965332,171572.04945882165,1422517.6175435386,2132.0272326506274,625633.3986918131,985099.3156433105,1361215.4324849446,735582.0337931315,359465.91695149743,376116.11684163404,2971948.1468200684,2175.7397148733085,322807.9477945963,511039.25704956055,715583.3244323729,2065.9868476648016,2078.005302883996,2108.3453184984805,3.0,8453.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.4988,0.50007,0.24939,1.2399365888337262E9,301159.46133931476,465736.07126871747,642962.4557495117,341802.99441019696,164576.6099294027,177226.38448079425,1409857.988357544,2134.956852725571,631636.0632578532,985761.9603474935,1378870.964050293,747234.9007924398,354125.8970896404,393109.00370279944,2996268.9876556396,2183.014942082868,330476.6019185384,520025.88907877606,735908.5083007812,2097.347566132721,2116.5677755260976,2144.5590667388515,3.0,8458.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.4979,0.49978,0.25057,1.2402218647492962E9,357127.42805480957,470729.11262512207,667618.5925801595,310491.16452535,113601.6845703125,196889.47995503747,1495475.1332600913,1869.4128205624627,629304.6474456787,993580.7387034098,1376559.3369801838,747254.6895345051,364276.0912577311,382978.59827677405,2999444.7231292725,2187.42916100744,272177.21939086914,522851.6260782877,708940.7444000243,1762.1291393756997,2110.7271933161164,2061.894848764122,3.0,8463.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49901,0.50125,0.24924,1.241256182475275E9,303655.06807963055,474183.4004720052,642970.4825083414,339315.4144287109,170528.33239237464,168787.08203633624,1420808.951059977,2117.437020151196,627764.2250061035,989090.9989674886,1362880.786259969,735116.5612538655,361326.77396138513,373789.78729248035,2979736.0102335615,2171.007413247734,324109.15692647296,514907.59849548346,719910.3037516276,2067.359616212559,2085.882799741495,2119.663069046545,3.0,8466.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50156,0.50126,0.2507,1.24323738912849E9,305486.59960428876,474392.8114573161,646965.1858011881,341478.58619689936,168906.21185302734,172572.374343872,1426844.596862793,2117.8185447061596,627306.6997528076,985426.2669881185,1364546.775817871,737240.0760650635,358119.5672353109,379120.50882975257,2977279.7425587974,2175.246615978397,321820.10014851886,511033.4555308024,717581.590016683,2053.4671588390056,2077.2369293727866,2109.1502383208535,3.0,8469.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50031,0.50018,0.25134,1.2428803857251563E9,304035.2662404378,473071.5751647949,643267.3136393229,339232.0473988851,169036.30892435712,170195.73847452796,1420374.1550445557,2115.7654557435876,627717.3360188802,995305.061340332,1361151.933670044,733434.5976511637,367587.7253214518,365846.8723297119,2984174.3310292563,2168.41539267143,323682.06977844244,522233.4861755371,717884.6200307211,2064.62014680385,2103.9206614635777,2115.9973541469817,3.0,8481.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49951,0.50048,0.24842,1.2406832464657214E9,304158.68759155273,463070.71050008136,648624.3406931559,344465.65310160315,158912.02290852863,185553.63019307452,1415853.73878479,2132.519527320481,633413.0764007568,989501.3173421224,1368243.4558868408,734830.379486084,356088.2409413656,378742.1385447184,2991157.84962972,2160.1124240465806,329254.3888092041,526430.606842041,719619.1151936849,2082.5085793746975,2136.8255320521907,2109.4543791320875,3.0,8484.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49755,0.50005,0.25098,1.2420229126901824E9,308222.2143809001,472723.40456644696,642475.6050109863,334253.39063008624,164501.19018554688,169752.20044453937,1423421.2239583335,2084.455873180565,629125.6745656332,988785.2668762207,1362838.586171468,733712.9116058348,359659.5923105875,374053.3192952473,2980749.5276133223,2166.242201309638,320903.4601847331,516061.86230977374,720362.9811604817,2041.143192191078,2091.6782569356265,2121.2300911381117,3.0,8485.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50029,0.4993,0.24868,1.2424065546783173E9,307132.0056915283,475725.7302602132,652297.6557413737,345165.65004984534,168593.72456868488,176571.92548116046,1435155.3916931152,2123.8348451268757,628745.4764048258,990513.00684611,1359155.3370157878,730409.860610962,361767.5304412842,368642.33016967785,2978413.8202667236,2161.694020905652,321613.4707132975,514787.2765858968,706857.6812744142,2047.1506217307542,2082.1093832875463,2083.6428355258,3.0,8490.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49961,0.50155,0.24879,1.2409187654300864E9,303487.3803456624,472061.1572265625,653109.4710032145,349622.09065755206,168573.77688090008,181048.31377665198,1428658.0085754395,2152.015251043861,629778.4646352133,989212.9898071289,1363140.1856740315,733361.7210388182,359434.52517191565,373927.1958669026,2982131.640116374,2164.475704109069,326291.08428955084,517151.8325805664,710030.714670817,2075.138886888528,2095.5187154539867,2087.1542156327455,3.0,8491.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49929,0.49889,0.24797,1.2374250944754007E9,301649.8883565267,480386.49559020996,643267.2341664633,341617.3458099366,178736.6072336833,162880.7385762533,1425303.6181131997,2132.496178504039,626317.6600138346,988966.147104899,1360986.7890675862,734669.1290537516,362648.48709106445,372020.64196268714,2976270.59618632,2172.9976271745613,324667.7716573079,508579.6515146891,717719.5549011229,2076.306619658271,2058.688485590838,2115.740887737169,3.0,8494.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49689,0.49972,0.24848,1.2420995378034651E9,306485.8118693034,467068.51323445636,643625.020980835,337139.20911153156,160582.70136515296,176556.5077463786,1417179.3460845947,2100.01571379526,625644.1275278727,986822.2077687582,1360691.8652852376,735047.7377573649,361178.0802408855,373869.6575164794,2973158.200581868,2174.8655592146006,319158.3156585693,519753.6945343018,717066.8443044026,2041.3477665147836,2112.7996852859974,2114.106538635878,3.0,8495.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50135,0.49986,0.24889,1.242157178975506E9,307072.4805196126,497720.00312805176,656128.5654703776,349056.08495076495,190647.52260843915,158408.5623423258,1460921.049118042,2136.7221327033594,659388.3037567139,1041363.795598348,1440961.2814585369,781572.977701823,381975.49184163415,399597.48586018884,3141713.3808135986,2185.300032240472,352315.82323710126,543643.7924702963,784832.7159881593,2147.3376664718703,2092.2683216539913,2196.1569077936942,3.0,8497.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49787,0.50206,0.25013,1.2410791309159884E9,306951.8407185872,473995.52663167316,652925.4913330078,345973.6506144206,167043.68591308594,178929.96470133465,1433872.858683268,2127.12681508761,627754.6087900797,991013.8448079427,1365212.9968007405,737458.3880106608,363259.23601786303,374199.15199279774,2983981.4503987627,2174.7558324295246,320802.7680714925,517018.3181762696,712287.5054677327,2045.1241058547805,2090.7662396105866,2090.9169804559656,3.0,8502.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50152,0.49994,0.24906,1.2393207388365674E9,306819.04157002765,462404.4895172119,650953.451792399,344134.4102223714,155585.44794718426,188548.96227518714,1420176.9828796387,2121.6201199944985,666615.883509318,1052393.913269043,1443168.1632995605,776552.2797902426,385778.029759725,390774.2500305176,3162177.9600779214,2164.917156942283,359796.84193929035,589989.423751831,792214.7115071615,2172.667902546626,2275.9162965044484,2217.0066989057354,3.0,8504.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50189,0.50028,0.24992,1.2402743631578255E9,301826.31810506183,466393.23234558105,646960.4969024658,345134.178797404,164566.91424051923,180567.26455688477,1415180.0473531086,2143.4860318485125,629641.9302622477,989762.8625233968,1367540.756861369,737898.8265991212,360120.93226114917,377777.89433797204,2986945.5496470137,2171.9340646385863,327815.61215718585,523369.6301778158,720580.2599589031,2086.106785568903,2122.1638606239835,2113.793289403164,3.0,8505.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50068,0.49844,0.24918,1.2390625135606565E9,306485.8913421631,467064.14222717285,653956.4927419027,347470.6013997396,160578.25088500977,186892.35051472986,1427506.5263112388,2133.724622292061,666282.2564442953,1047401.0308583578,1431171.0198720295,764888.7634277343,381118.7744140625,383769.98901367176,3144854.3071746826,2147.9950967172167,359796.3651021322,580336.8886311849,777214.5271301268,2173.941036980567,2242.5207507129035,2188.48048112716,3.0,8506.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50119,0.50082,0.25127,1.2385929213311064E9,299160.0036621094,471728.1659444173,644300.1429239908,345140.1392618815,172568.16228230792,172571.97697957355,1415188.3125305176,2153.697469704891,628972.2919464111,992421.9449361166,1365550.9154001873,736578.6234537761,363449.65298970544,373128.9704640707,2986945.152282715,2171.0827851801982,329812.28828430176,520693.7789916993,721250.7724761964,2102.461172105122,2103.8004863441874,2119.4328922588547,3.0,8510.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50154,0.50007,0.251,1.2387043143226938E9,308151.1656443278,482721.88504536945,653290.4307047526,345139.26506042475,174570.71940104163,170568.54565938312,1444163.4813944497,2120.0323203021376,664288.2823944092,1036731.5610249838,1434506.098429362,770217.8160349529,372443.2786305746,397774.5374043783,3135525.941848755,2159.463197602588,356137.11675008136,554009.6759796143,781215.6677246095,2155.722114519403,2147.6788045927206,2195.8167929719325,3.0,8516.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50127,0.49958,0.24961,1.239353505125271E9,304495.6525166829,469725.1319885254,641963.4024302164,337467.7499135335,165229.47947184247,172238.27044169104,1416184.1869354248,2108.284296095308,633967.4790700277,991767.8038279215,1363874.8327891033,729907.3537190756,357800.3247578938,372107.02896118176,2989610.1156870527,2151.3324859972045,329471.8265533448,522042.6718393961,721911.4303588868,2082.024731158661,2111.379051892307,2124.5367378047085,3.0,8518.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50164,0.50065,0.24963,1.2390358185948594E9,301487.0484670003,483392.3975626628,643628.99462382,342141.94615681964,181905.34909566247,160236.59706115717,1428508.440653483,2134.8479077178977,663279.8512776693,1048062.6424153646,1436505.953470866,773226.1021931967,384782.7911376953,388443.31105550134,3147848.4471639,2165.7614816788705,361792.802810669,564670.2448527019,792876.958847046,2200.0276783042955,2168.1405162759165,2231.885085149802,3.0,8524.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50057,0.50011,0.25025,1.237261761835413E9,302820.68252563477,478724.55914815265,639967.8389231364,337147.1563975016,175903.87662251788,161243.2797749837,1421513.0805969238,2113.3557773715174,627968.6292012533,990428.8450876871,1358221.5309143066,730252.9017130533,362460.21588643384,367792.6858266195,2976619.005203247,2162.881181886268,325147.9466756185,511704.2859395345,718253.6919911703,2073.730974924719,2068.890818657949,2122.3277925962097,3.0,8526.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50284,0.49902,0.24927,1.2374047467993531E9,308493.05788675946,478724.00283813477,658282.6773325602,349789.6194458007,170230.9449513753,179558.67449442542,1445499.7380574546,2133.865448519105,666948.8747914633,1042732.7950795492,1431841.532389323,764892.6575978597,375783.92028808594,389108.7373097738,3141523.2022603354,2146.853509329363,358455.8169047038,564008.7922414144,773558.8550567628,2161.9574824801552,2178.150226221508,2175.1165292565734,3.0,8529.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50262,0.50062,0.24996,1.2384585118487616E9,305490.25535583496,474730.650583903,646960.7353210449,341470.47996520996,169240.39522806805,172230.0847371419,1427181.641260783,2117.7786327994827,628304.2430877686,988092.81984965,1371779.3623606365,743475.1192728679,359788.5767618815,383686.54251098644,2988176.4252980547,2183.3043106936507,322813.9877319336,513362.169265747,724818.6270395915,2056.7079704585667,2081.3756571949343,2120.3440757187695,3.0,8530.0,,0.9461756373937678,0.053824362606232294,"2"
