"LENGTH","NEGATIVE","SEQUENCE","SEQUENCE2by2","STD","INVERSIONS","MERGE1","MERGE2","MERGE3","MERGE4","MERGE5","MERGE6","MERGE7","MERGE8","HEAP1","HEAP2","HEAP3","HEAP4","HEAP5","HEAP6","HEAP7","HEAP8","MIX1","MIX2","MIX3","MIX4","MIX5","MIX6","MIXDIF","Id","Predicted","confidence(1)","confidence(2)","prediction(Predicted)"
100.0,0.62,0.56,0.3,1.2209187379907887E9,2264.0,999.5301564534506,1997.3119099934895,2666.632334391276,1667.1021779378252,997.781753540039,669.3204243977864,5663.474400838216,2667.8858233282976,1665.8306121826172,2330.3826649983725,3664.811452229818,1998.9808400472007,664.5520528157554,1334.4287872314453,7661.024729410808,2199.9904584704927,666.3004557291666,333.07075500488304,998.179117838542,1666.6136598552914,1166.759509788318,1374.32198843655,3.0,2850.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.55,0.49,0.23,1.1804623410783248E9,2692.0,999.7685750325521,1665.2743021647136,2665.360768636068,1665.5921936035156,665.5057271321615,1000.0864664713542,5330.403645833334,2665.9777424483304,1332.5214385986328,2664.963404337565,3666.7982737223306,2334.2768351236978,1332.4419657389321,1001.8348693847656,7664.283116658528,2751.7743186020157,332.7528635660807,999.6891021728513,1001.4375050862627,1332.8298887122417,1600.3149756609716,1375.723060409088,3.0,2856.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.53,0.49,0.26,1.1912964806832259E9,2508.0,1330.3756713867188,1666.2279764811199,2666.2349700927734,1335.8592987060547,335.8523050944011,1000.0069936116536,5662.838617960612,2004.1218637992833,1333.2366943359375,2331.336339314779,3664.5730336507163,2331.336339314779,998.0996449788413,1333.2366943359375,7329.146067301433,2748.6289938006676,2.86102294921875,665.1083628336589,998.3380635579429,1002.1505376344087,1399.170084899361,1374.4373900861426,3.0,2871.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.42,0.51,0.27,1.1718450546192942E9,2531.0,998.0996449788412,1998.8218943277996,2660.9102884928384,1662.810643513997,1000.7222493489584,662.0883941650388,5657.831827799479,2665.9765904928736,1669.9632008870442,2331.972122192383,3664.4935607910156,1994.5303599039714,662.0089213053386,1332.5214385986328,7666.428883870442,2194.355874934565,671.863555908203,333.15022786458326,1003.5832722981772,1673.1427661438013,1166.6732933084172,1377.1578758736039,3.0,2875.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.54,0.52,0.25,1.2781735396272902E9,2281.0,1332.5214385986328,1665.671666463216,2665.281295776367,1332.7598571777344,333.15022786458326,999.6096293131511,5663.474400838216,2000.178922884237,1332.2035471598308,2665.281295776367,3660.7583363850913,2328.5547892252607,1333.0777486165364,995.4770406087241,7658.243179321289,2747.8971544472947,-0.31789143880200754,999.6096293131511,995.4770406087241,999.7614361543509,1600.124051720025,1373.4979276619854,2.0,2884.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.51,0.46,0.23,1.2490247151116772E9,2742.0,994.3644205729166,2003.033955891927,2664.963404337565,1670.5989837646484,1008.6695353190104,661.929448445638,5662.361780802408,2680.067135549872,1332.7598571777344,2332.0515950520835,3660.2020263671875,2327.442169189453,999.2917378743491,1328.150431315104,7325.013478597006,2746.3327370304114,338.39543660481775,329.0176391601565,995.2386220296225,1340.3132992327367,1164.2596413267736,1373.453016431575,3.0,2885.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.47,0.47,0.15,1.2419942984622355E9,2522.0,999.5301564534506,1998.8218943277996,2665.1223500569663,1665.5921936035156,999.291737874349,666.3004557291667,5663.474400838217,2666.375129204103,1332.6009114583333,2665.1223500569663,3331.5022786458335,1998.9013671875002,1332.521438598633,666.3799285888672,7329.225540161133,2500.0000000000005,333.0707550048827,666.3004557291667,666.3799285888672,1333.2273197105826,1333.3465866168344,1250.0372744893396,3.0,2888.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.44,0.48,0.17,1.156235008868131E9,2759.0,999.6891021728516,1998.583475748698,2665.360768636068,1665.6716664632163,998.8943735758464,666.7772928873699,5663.633346557617,2666.189681214723,1672.1089680989583,2325.3758748372397,3664.811452229818,1992.7024841308596,653.2669067382815,1339.4355773925781,7662.296295166016,2191.730038022814,672.4198659261067,326.79239908854174,999.45068359375,1672.628984815963,1163.512008907269,1374.9776373069353,3.0,2889.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.5,0.49,0.24,1.2113936472806225E9,2462.0,1332.6009114583333,1665.5127207438152,2665.1223500569663,1332.521438598633,332.9118092854819,999.6096293131511,5663.235982259115,1999.94036259542,1665.671666463216,2331.256866455078,3665.447235107422,1999.7755686442058,665.585199991862,1334.1903686523438,7662.375768025716,2200.5820888401163,333.0707550048828,665.744145711263,1000.3248850504556,1249.9403625954199,1399.7232428305576,1375.3391978529894,3.0,2894.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.51,0.47,0.24,1.2428490742705736E9,2250.0,1332.5214385986328,1998.7424214680989,2664.8839314778647,1332.362492879232,666.2209828694661,666.1415100097659,5996.147791544596,1999.8807180771755,1332.8393300374348,2665.0428771972656,3664.6525065104165,2331.8131764729815,1332.2035471598308,999.6096293131509,7662.534713745117,2749.5080794228134,0.31789143880200754,666.3004557291667,999.7685750325518,1000.2385638456492,1333.3598409542744,1375.1640224263388,3.0,2900.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.55,0.48,0.21,1.2170019476896513E9,2644.0,1332.998275756836,1666.6253407796223,2665.5991872151694,1332.6009114583335,333.6270650227864,998.9738464355471,5665.222803751627,1999.7019018660944,1665.7511393229167,2331.0979207356772,3663.6988321940103,1997.9476928710935,665.3467814127605,1332.600911458333,7660.547892252604,2199.42748091603,332.7528635660808,664.4725799560549,998.0996449788408,1249.627377332618,1398.6934337895188,1374.437255895769,3.0,2907.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.5,0.51,0.23,1.225204319887825E9,2563.0,1332.4419657389324,1665.7511393229167,2998.35205078125,1665.9100850423176,333.3091735839844,1332.6009114583333,5996.5451558431,2250.268400334009,1332.5214385986328,2665.1223500569663,3331.343332926432,1998.8218943277993,1332.6009114583335,666.2209828694658,7328.987121582031,2500.029820480706,0.07947285970044504,999.3712107340496,332.99128214518214,1000.0596445186687,1599.9522900763359,1111.0581000848176,3.0,2908.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.5,0.53,0.27,1.1758301157248068E9,2602.0,999.609629313151,2000.4908243815105,2663.4534200032554,1663.8437906901045,1000.8811950683595,662.9625956217449,5663.553873697917,2664.493560184449,1332.4419657389324,2331.972122192383,3664.3346150716147,2331.8926493326826,999.5301564534504,1332.362492879232,7328.74870300293,2750.089466778003,332.83233642578136,331.4812978108723,1000.8811950683594,1332.9623151534427,1165.699984109328,1375.783254759205,3.0,2910.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.57,0.54,0.29,1.1016092568965578E9,2334.0,1332.6009114583333,1665.8306121826172,2665.1223500569663,1332.521438598633,333.22970072428393,999.2917378743491,5663.553873697916,1999.94036259542,1333.9519500732422,2664.7249857584634,3330.5486043294272,1996.596654256185,1330.7730356852212,665.8236185709638,7329.225540161133,2496.753053321418,1.35103861490893,998.8943735758462,665.4262542724609,1001.0138358778627,1599.637421878727,1249.6794393916803,3.0,2912.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.45,0.53,0.26,1.1446091975980217E9,2466.0,1332.5214385986328,1665.671666463216,2665.1223500569663,1332.6009114583335,333.15022786458326,999.4506835937502,5663.3154551188145,2000.0596409614122,1665.5921936035156,2332.0515950520835,3664.5730336507163,1998.9808400472007,666.4594014485679,1332.5214385986328,7662.216822306315,2200.1622292203456,333.0707550048828,666.3799285888674,999.45068359375,1249.955269278941,1400.0667970800137,1375.011182346802,3.0,2913.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.42,0.52,0.23,1.2499618563913887E9,2539.0,999.291737874349,1994.9277242024739,2669.254938761393,1669.963200887044,995.6359863281249,674.3272145589192,5663.474400838216,2671.1468108795925,1332.6009114583333,2664.963404337565,3666.2419637044272,2333.6410522460938,1332.3624928792317,1001.2785593668623,7663.806279500326,2751.1927480916033,333.30917358398426,670.0356801350911,996.9870249430342,1333.5454111658978,1335.869651820572,1373.507607109894,3.0,2915.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.55,0.52,0.29,1.365189807489251E9,2635.0,999.5301564534506,1665.671666463216,2665.0428771972656,1665.512720743815,666.1415100097655,999.3712107340496,5330.244700113932,2666.2956189870397,1665.9100850423176,2331.813176472982,3664.6525065104165,1998.7424214680989,665.9030914306643,1332.8393300374346,7662.375768025717,2199.790096364851,666.3799285888671,666.1415100097659,999.6096293131509,1666.6931700723542,1399.9236604799848,1375.0820063219417,3.0,2922.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.41,0.48,0.17,1.239072617745117E9,2617.0,1332.4419657389324,1665.9100850423176,2998.1136322021484,1665.671666463216,333.46811930338527,1332.2035471598308,5996.465682983398,2250.089466778003,1665.671666463216,2332.1310679117837,3664.6525065104165,1998.9808400472004,666.4594014485676,1332.5214385986328,7662.455240885416,2200.104966840021,333.2297007242837,666.2209828694661,666.5388743082681,1250.0894667780028,1399.914130331075,1222.3194168323394,3.0,2923.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.44,0.48,0.23,1.202758951449604E9,2841.0,999.3712107340494,1998.9013671875,2665.281295776367,1665.9100850423179,999.5301564534506,666.3799285888672,5663.553873697916,2666.958250497018,1332.1240743001301,2665.360768636068,3332.217534383138,2000.093460083008,1333.2366943359377,666.8567657470703,7329.702377319336,2501.431810046534,332.7528635660807,666.4594014485679,666.936238606771,1332.962226640159,1333.4128498727734,1250.2310880520022,3.0,2925.0,,0.7458662832494608,0.2541337167505392,"1"
100.0,0.51,0.46,0.22,1.2267089693400698E9,2475.0,999.1327921549479,1998.583475748698,2660.5923970540366,1661.4596048990888,999.4506835937501,662.0089213053386,5658.308664957683,2662.9016862869876,1666.3869222005208,2335.4689280192056,3664.731979370117,1998.3450571695964,669.0820058186848,1329.2630513509116,7666.587829589844,2199.2083174360932,667.2541300455729,336.8854522705076,1004.1395823160806,1667.8332803054407,1168.562112295212,1377.4120317820657,3.0,2927.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.52,0.49,0.24,1.1768117079804764E9,2774.0,999.609629313151,2002.6365915934246,2990.086873372396,1990.477244059245,1003.0269622802736,987.4502817789714,5992.333094278972,2991.254571474002,1336.8924458821614,2332.0515950520835,3664.5730336507163,2327.6805877685547,995.1591491699221,1332.5214385986328,7333.517074584961,2741.1128284389492,337.2828165690104,329.41500345865893,674.4861602783203,1337.4145333121323,1164.4906543910474,1225.5741016372529,3.0,2929.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.55,0.45,0.18,1.2065042038177633E9,2419.0,1000.0864664713541,1998.9808400472004,2331.0184478759766,1330.9319814046225,998.8943735758463,332.0376078287761,5330.085754394531,2330.816910362365,1333.316167195638,2332.448959350586,3998.2000986735025,2664.8839314778643,999.132792154948,1665.7511393229165,7663.965225219727,2998.6886809322286,333.2297007242838,333.4681193033855,1667.181650797526,1333.2008900190717,1166.8190673080746,1715.215983089564,3.0,2934.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.45,0.5,0.27,1.1390154547515922E9,2581.0,1332.1240743001301,1994.1329956054688,2336.6610209147134,1004.5369466145833,662.0089213053386,342.52802530924464,5662.9180908203125,1754.0866245078153,1665.671666463216,1998.9013671875,3664.3346150716147,1998.6629486083987,333.22970072428393,1665.4332478841147,7328.90764872233,2199.914118039983,333.54759216308594,4.76837158203125,1327.6735941569013,1250.387781887603,1002.3912003825922,1568.1926399564657,3.0,2936.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.48,0.49,0.23,1.225671294017568E9,2723.0,1332.4419657389324,1998.9808400472004,2331.892649332682,999.4506835937498,666.5388743082681,332.9118092854817,5663.3154551188145,1750.0894667780028,1666.0690307617188,2331.5747578938804,3666.1624908447266,2000.0934600830078,665.5057271321616,1334.5877329508462,7663.806279500326,2200.486548368632,333.6270650227864,332.5939178466799,1334.2698415120444,1250.3876893713468,1166.3817437283824,1572.1832185945061,3.0,2944.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.56,0.53,0.26,1.0993837046072328E9,2822.0,1330.8525085449219,1665.8306121826172,2665.281295776367,1334.4287872314453,334.9781036376953,999.45068359375,5661.964416503906,2002.6872088857042,1665.5921936035156,2331.813176472982,3995.7364400227866,2330.144246419271,666.2209828694663,1663.9232635498047,7993.141810099284,2398.9884530966697,334.73968505859375,665.9825642903647,1330.4551442464194,1251.5227517018989,1399.790086350842,1499.1800101380566,3.0,2946.0,,0.7458662832494608,0.2541337167505392,"1"
100.0,0.48,0.54,0.27,1.2580204649453652E9,2229.0,1331.011454264323,1998.9013671875,2331.972122192383,1000.9606679280598,667.889912923177,333.0707550048828,5661.884943644206,1752.0300931454499,1332.6009114583333,2666.7912801106772,3331.422805786133,1998.8218943277996,1334.190368652344,664.6315256754556,7330.8149973551435,2499.94036259542,1.589457194010265,667.8899129231772,999.45068359375,1001.1941724385001,1334.1284987277356,1428.5860341478376,3.0,2948.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.46,0.51,0.27,1.367616473436763E9,2433.0,1001.0401407877604,1665.671666463216,2665.1223500569663,1664.082209269206,664.6315256754557,999.4506835937502,5331.834157307943,2662.353127977136,1332.5214385986328,2331.813176472982,3664.5730336507163,2332.0515950520835,999.2917378743491,1332.7598571777344,7328.907648722331,2750.104371682472,331.48129781087243,666.1415100097659,999.45068359375,1331.136868847253,1399.9236604799848,1375.011182346802,3.0,2951.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.53,0.5,0.25,1.1888324854363692E9,2379.0,997.7022806803385,1998.9808400472004,2665.1223500569663,1667.420069376628,1001.2785593668619,666.1415100097659,5661.805470784506,2671.260156125538,1333.3956400553386,2665.360768636068,3663.5398864746094,2330.1442464192705,1331.9651285807292,998.1791178385415,7662.296295166016,2747.526522827512,335.6933593750001,666.3799285888674,998.4175364176431,1336.4664648717542,1333.3598377927087,1374.623527657671,3.0,2955.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.61,0.46,0.29,1.2809093308091094E9,2631.0,1332.4419657389324,1994.6893056233723,2669.4138844807944,1336.971918741862,662.24733988444,674.7245788574221,5996.5451558431,2003.3997375641177,1332.5214385986328,2332.0515950520835,3664.811452229818,2332.290013631185,999.5301564534507,1332.7598571777344,7329.384485880534,2750.2832945667083,0.07947285970044504,337.36228942871116,995.3975677490234,1000.0596445186687,1169.130244232838,1372.8899342046502,3.0,2956.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.49,0.45,0.27,1.230234038322803E9,2422.0,1332.2830200195312,1665.8306121826172,2664.963404337565,1332.6803843180337,333.54759216308594,999.1327921549478,5663.077036539713,2000.2982581722738,1332.6009114583333,2332.1310679117837,3664.731979370117,2332.131067911784,999.5301564534504,1332.6009114583335,7329.463958740234,2750.0596374045804,0.31789143880200754,666.3004557291665,999.7685750325522,1000.238606537819,1399.9809169409855,1375.152834521218,3.0,2958.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.54,0.5,0.3,1.277673598529341E9,2454.0,999.3712107340494,2331.7337036132812,2660.989761352539,1661.6185506184897,1332.362492879232,329.2560577392578,5992.094675699869,2662.664015904573,1336.6540273030598,2332.1310679117837,3664.5730336507163,2327.9190063476562,995.4770406087239,1332.4419657389326,7333.3581288655605,2741.601759914383,337.2828165690104,0.3973642985024526,1003.5832722981772,1337.4950298210736,1000.1704158145874,1377.1466117134069,3.0,2963.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.48,0.47,0.23,1.2356199573666856E9,2260.0,1334.4287872314453,1659.5522562662761,2669.3344116210938,1334.9056243896484,325.1234690348308,1009.7821553548176,5663.315455118815,2000.3573342862246,1665.9100850423176,2331.972122192383,3664.4935607910156,1998.583475748698,666.0620371500652,1332.5214385986328,7662.375768025716,2199.6946856216014,331.4812978108723,672.4198659261067,995.1591491699219,1248.4068846405812,1405.1814960252848,1372.8117184708824,3.0,2965.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.44,0.48,0.23,1.3122238993617704E9,2558.0,999.6891021728516,1998.8218943277996,2332.2105407714844,1332.5214385986328,999.132792154948,333.3886464436848,5330.721537272136,2332.9358454567137,1665.4332478841145,2332.0515950520835,3664.5730336507163,1999.1397857666018,666.618347167969,1332.5214385986328,7662.057876586914,2200.3722084367246,665.744145711263,333.22970072428393,1332.362492879232,1665.951188488751,1166.71305315892,1571.2873986233217,3.0,2966.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.59,0.56,0.3,1.1869780688788133E9,2307.0,999.6891021728516,1998.583475748698,2331.972122192383,1332.2830200195312,998.8943735758464,333.3886464436848,5330.244700113933,2332.6973527307414,1341.104507446289,2656.857172648112,3660.0430806477866,2318.9385732014975,1315.7526652018228,1003.1859079996748,7658.0047607421875,2729.125925925926,341.4154052734375,658.2736968994138,1328.0709584554038,1341.5215835917004,1329.3701288372831,1569.5055038680437,3.0,2968.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.49,0.5,0.32,1.2536264458582647E9,2514.0,1666.0690307617188,1669.8042551676433,2665.1223500569663,999.0533192952475,3.735224405924555,995.318094889323,6000.995635986328,1599.6470139286396,1332.3624928792317,2331.972122192383,3664.6525065104165,2332.2900136311846,999.6096293131511,1332.6803843180337,7328.987121582031,2750.4920966298837,-333.70653788248705,662.1678670247395,999.5301564534502,799.7042549131844,1396.5541859026225,1375.0410019382732,2.0,2972.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.48,0.52,0.22,1.1919431121234415E9,2328.0,1328.6272684733074,1998.6629486083984,2669.3344116210938,1340.7071431477864,670.0356801350911,670.6714630126953,5996.6246287028,2009.091996650317,1332.4419657389324,2332.6873779296875,3664.5730336507163,2332.131067911784,1000.2454121907551,1331.8856557210288,7329.702377319336,2750.268400334009,3.814697265625,334.02442932128906,995.2386220296225,1002.8711568369422,1167.1239413097935,1372.8414910086938,3.0,2973.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.56,0.48,0.25,1.2691085516409366E9,2491.0,1004.1395823160807,1998.9808400472004,2664.327621459961,1660.1880391438804,994.8412577311198,665.3467814127605,5667.448043823242,2653.343886030867,1332.5214385986328,2332.1310679117837,3664.414087931315,2331.892649332682,999.6096293131509,1332.2830200195312,7329.0665944417315,2749.985089759647,328.3818562825521,333.15022786458326,1000.086466471354,1327.0280965571826,1166.660040551823,1375.3616703952273,3.0,2975.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.46,0.52,0.21,1.246922423923979E9,2643.0,999.2122650146484,2332.607905069987,2664.645512898763,1665.4332478841147,1333.3956400553384,332.03760782877634,5996.465682983398,2666.746202179273,1332.5214385986328,2331.972122192383,3997.4848429361978,2664.963404337565,999.45068359375,1665.512720743815,7661.978403727213,2999.9403590385878,333.3091735839844,-0.6357828776040151,1332.8393300374346,1333.5719398711526,999.7274368846037,1500.1938620298845,2.0,2977.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.48,0.44,0.2,1.2257180580374317E9,2436.0,1328.6272684733074,1669.8042551676433,2665.1223500569663,1336.495081583659,341.17698669433594,995.318094889323,5663.553873697917,2005.9217609761934,1665.5921936035156,2331.892649332682,3664.731979370117,1999.1397857666016,666.3004557291665,1332.839330037435,7662.2168223063145,2200.2576581734897,336.96492513020826,662.0883941650388,999.6096293131509,1253.6188539298957,1396.5065917852553,1375.070821529745,3.0,2979.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.58,0.51,0.33,1.2449456610188904E9,2309.0,999.6891021728516,1665.4332478841145,2998.193105061849,1998.5040028889975,665.744145711263,1332.7598571777346,5663.3154551188145,2999.1255266714365,1332.7598571777344,2331.892649332682,3664.6525065104165,2331.892649332682,999.1327921549478,1332.7598571777344,7329.305013020833,2749.6720333929634,333.0707550048828,666.4594014485676,666.4594014485674,1333.1743381826855,1400.1717885092576,1222.2870169114137,3.0,2981.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.46,0.48,0.24,1.282547358107837E9,2339.0,1333.9519500732422,1996.437708536784,2333.0052693684897,999.0533192952475,662.4857584635417,336.5675608317058,5663.394927978516,1748.9425081918382,1665.5921936035156,2331.972122192383,3664.414087931315,1998.8218943277993,666.3799285888672,1332.4419657389321,7661.978403727213,2200.066800267201,331.64024353027344,335.5344136555989,1331.4088185628252,1248.614834673816,1168.0665578599578,1570.6840168960348,3.0,2985.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.46,0.52,0.25,1.2778627445110965E9,2473.0,1332.5214385986328,1667.340596516927,2665.281295776367,1332.7598571777344,334.8191579182942,997.9406992594402,5665.143330891927,2000.178922884237,1332.6009114583333,2665.1223500569663,3664.4935607910156,2331.8926493326826,1332.521438598633,999.3712107340493,7662.216822306315,2749.8807251908397,0.07947285970044504,997.7817535400393,999.2122650146484,1000.0596409614122,1598.4270734032414,1374.8993648805797,3.0,2988.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.55,0.52,0.22,1.1893180006015496E9,2756.0,1332.5214385986328,1664.1616821289062,2998.193105061849,1665.6716664632163,331.64024353027344,1334.0314229329429,5994.876225789389,2250.014910240353,1332.6009114583333,2332.1310679117837,3664.4935607910156,2331.8926493326826,999.5301564534504,1332.362492879232,7329.225540161133,2749.8807251908397,0.07947285970044504,667.9693857828775,666.3004557291665,1000.0596409614122,1401.3849092645653,1222.2340030748026,3.0,2989.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.58,0.51,0.22,1.235397870334636E9,2432.0,1332.2830200195312,1999.0603129069011,2331.813176472982,999.5301564534507,666.7772928873699,332.7528635660808,5663.156509399414,1750.2386065378194,1665.7511393229167,2332.1310679117837,3664.3346150716147,1998.583475748698,666.379928588867,1332.203547159831,7662.2168223063145,2199.8091603053435,333.4681193033855,333.0707550048826,1332.5214385986328,1250.298258172274,1166.6136598552912,1571.4529157152108,3.0,2991.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.5,0.54,0.27,1.278488712116633E9,2244.0,1332.6009114583333,1665.671666463216,2665.7581329345703,1333.157221476237,333.0707550048828,1000.0864664713542,5664.030710856119,2000.4174618320612,1332.3624928792317,2331.813176472982,3997.802734375,2665.4402414957685,999.4506835937502,1665.989557902018,7661.978403727214,3000.536832687146,-0.2384185791015625,666.1415100097659,1332.0446014404297,999.8210877862596,1399.9236604799848,1499.6869689652087,2.0,2993.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.46,0.54,0.28,1.2099383582556894E9,2398.0,1332.5214385986328,1665.4332478841145,2665.360768636068,1332.839330037435,332.9118092854817,999.9275207519534,5663.3154551188145,2000.2385638456492,1332.5214385986328,2328.157424926758,3668.3877309163413,2335.8662923177085,995.635986328125,1340.2303059895835,7329.066594441732,2752.967137830262,0.0,662.7241770426433,1003.0269622802734,1000.0,1397.9289940828403,1376.3193988908104,2.0,2994.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.53,0.48,0.22,1.2450998107551844E9,2368.0,1332.5214385986328,1998.7424214680989,2665.281295776367,1332.7598571777344,666.2209828694661,666.5388743082683,5996.545155843099,2000.178922884237,1332.6009114583333,2660.5923970540366,3668.8645680745444,2336.263656616211,1327.9914855957034,1008.2721710205078,7662.057876586914,2753.1607824427483,0.07947285970044504,661.8499755859377,1003.5832722981772,1000.0596409614122,1331.1332007952287,1376.5393446044668,3.0,3000.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.59,0.48,0.31,1.2500022678607707E9,2481.0,999.45068359375,1998.8218943277996,2994.378407796224,1994.927724202474,999.3712107340496,995.5565134684246,5992.650985717773,2996.02417302799,1670.2810923258464,2331.256866455078,4326.661427815755,2656.3803354899082,660.9757741292317,1995.4045613606768,8328.19938659668,2590.3792168244754,670.8304087320964,332.43497212727857,1332.2830200195308,1671.1991094147581,1166.3154546538906,1444.928074738574,3.0,3005.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.56,0.49,0.24,1.2556266643003385E9,2276.0,1332.6009114583333,1665.8306121826172,3331.343332926432,1998.7424214680989,333.22970072428393,1665.512720743815,6329.774856567383,2499.8807251908397,1665.8306121826172,2331.892649332682,3997.643788655599,2331.813176472982,666.062037150065,1665.751139322917,7995.367050170898,2399.7900863508426,333.22970072428393,666.062037150065,666.300455729167,1250.0596374045804,1399.837793998378,1200.009542440002,3.0,3012.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.51,0.49,0.28,1.2619750823856268E9,2374.0,1332.7598571777344,1665.9895579020183,2664.5660400390625,1331.8061828613281,333.22970072428393,998.5764821370442,5663.315455118815,1999.2844364937387,1332.680384318034,2331.972122192383,4333.4166208903,3000.7362365722656,999.2917378743489,2001.444498697917,7998.069127400717,3251.654839286779,-0.07947285970044504,665.9825642903645,1668.8505808512373,999.9403697078117,1399.7519439011592,1626.3123359580054,2.0,3016.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.58,0.51,0.32,1.1371223593708084E9,2338.0,1332.5214385986328,1665.7511393229167,2665.0428771972656,1332.5214385986328,333.22970072428393,999.2917378743489,5663.315455118815,2000.0,1332.6009114583333,2665.1223500569663,3664.5730336507163,2331.972122192383,1332.521438598633,999.45068359375,7662.296295166016,2749.94036259542,0.07947285970044504,999.3712107340496,999.5301564534507,1000.0596409614122,1599.9522900763359,1375.052185841236,3.0,3018.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.6,0.49,0.26,1.2829512461772094E9,2409.0,998.9738464355469,1998.8218943277996,2665.1223500569663,1666.1485036214194,999.8480478922527,666.3004557291667,5662.9180908203125,2667.859984089101,1332.5214385986328,2665.440241495768,3664.5730336507163,2332.0515950520835,1332.9188028971353,999.1327921549482,7662.534713745117,2750.104371682472,333.54759216308594,666.6183471679685,999.45068359375,1333.8902147971362,1333.505626018846,1375.011182346802,3.0,3022.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.54,0.55,0.31,1.2904106938271713E9,2514.0,999.2122650146484,1998.9013671875,3331.5817515055337,2332.3694864908853,999.6891021728516,1332.6803843180337,6329.695383707682,3334.2082239720035,1332.3624928792317,2665.1223500569663,3664.890925089518,2332.528432210286,1332.7598571777346,999.7685750325518,7662.375768025717,2750.6710408589324,333.15022786458326,666.2209828694663,333.3091735839844,1333.4128688459398,1333.2935750636132,1100.045323346294,3.0,3025.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.52,0.52,0.28,1.2725835777113795E9,2436.0,999.2122650146484,1998.9013671875,2665.1223500569663,1665.9100850423179,999.6891021728516,666.2209828694663,5663.235982259115,2667.2234152549117,1332.6009114583333,2331.892649332682,3664.6525065104165,2332.051595052083,999.2917378743489,1332.7598571777344,7329.146067301432,2750.0,333.3886464436848,332.99128214518214,999.5301564534502,1333.6514753837587,1166.5871501272266,1375.0410019382732,3.0,3031.0,,0.3978102189781022,0.6021897810218978,"2"
100.0,0.61,0.53,0.27,1.2139438299699414E9,2421.0,1332.2830200195312,1665.671666463216,2665.1223500569663,1332.839330037435,333.3886464436848,999.4506835937502,5663.077036539713,2000.4175614411834,1665.671666463216,2665.2018229166665,3664.4935607910156,1998.8218943277996,999.5301564534504,999.2917378743491,7995.367050170898,2200.009542440002,333.3886464436848,999.5301564534504,999.3712107340493,1250.2386065378191,1600.0763395200152,1374.9813627553303,3.0,3035.0,,0.3978102189781022,0.6021897810218978,"2"
